2
-73.5762,-72.9631,-72.35,-71.7368,-71.1237,-70.5105,-69.8974,-69.2843,-68.6711,-68.058,-67.4449,-66.8317,-66.2186,-65.6055,-64.9923,-64.3792,-63.7661,-63.1529,-62.5398,-61.9266,-61.3135,-60.7004,-60.0872,-59.4741,-58.861,-58.2478,-57.6347,-57.0216,-56.4084,-55.7953,-55.1822,-54.569,-53.9559,-53.3428,-52.7296,-52.1165,-51.5033,-50.8902,-50.2771,-49.6639,-49.0508,-48.4377,-47.8245,-47.2114,-46.5983,-45.9851,-45.372,-44.7589,-44.1457,-43.5326,-42.9194,-42.3063,-41.6932,-41.08,-40.4669,-39.8538,-39.2406,-38.6275,-38.0144,-37.4012,-36.7881,-36.175,-35.5618,-34.9487,-34.3355,-33.7224,-33.1093,-32.4961,-31.883,-31.2699,-30.6567,-30.0436,-29.4305,-28.8173,-28.2042,-27.5911,-26.9779,-26.3648,-25.7516,-25.1385,-24.5254,-23.9122,-23.2991,-22.686,-22.0728,-21.4597,-20.8466,-20.2334,-19.6203,-19.0072,-18.394,-17.7809,-17.1677,-16.5546,-15.9415,-15.3283,-14.7152,-14.1021,-13.4889,-12.8758,-12.2627,-11.6495,-11.0364,-10.4233,-9.81012,-9.19699,-8.58385,-7.97072,-7.35758,-6.74445,-6.13131,-5.51817,-4.90504,-4.2919,-3.67877,-3.06563,-2.4525,-1.83936,-1.22623,-0.61309,4.58956e-05,0.613181,1.22632,1.83945,2.45259,3.06572,3.67886,4.292,4.90513,5.51827,6.1314,6.74454,7.35767,7.97081,8.58394,9.19708,9.81021,10.4234,11.0365,11.6496,12.2628,12.8759,13.489,14.1022,14.7153,15.3284,15.9416,16.5547,17.1678,17.781,18.3941,19.0072,19.6204,20.2335,20.8467,21.4598,22.0729,22.6861,23.2992,23.9123,24.5255,25.1386,25.7517,26.3649,26.978,27.5911,28.2043,28.8174,29.4306,30.0437,30.6568,31.27,31.8831,32.4962,33.1094,33.7225,34.3356,34.9488
-20.5076,-22.9368,-26.156,-29.2245,-32.6385,-70.3573,-69.7441,-69.131,-68.5179,-18.3679,-16.7904,-66.6785,-11.3098,-10.6876,-10.0657,-9.4458,-8.82677,-8.20873,-7.5916,-6.97536,-6.36003,-5.74549,-5.13176,-4.51882,-3.90659,-3.29505,-2.68422,-2.07408,-1.46444,-0.855511,-0.247074,0.127964,0.735397,1.10923,1.71567,2.0883,2.92744,3.53348,4.13841,4.50975,5.11418,5.71822,6.32206,7.15889,7.76223,8.36546,8.9684,9.80403,10.4078,11.0103,11.845,12.6794,13.2817,13.8839,14.4862,15.0884,15.6907,16.5243,17.1266,17.7291,18.5624,18.934,19.3056,20.1396,20.7425,21.5764,22.1796,22.783,23.3867,23.9905,24.5946,25.4291,25.8034,26.6384,27.2434,27.8487,28.4537,29.2892,29.6658,30.2724,31.1088,31.2565,32.094,32.7019,33.31,34.1477,34.7567,35.1366,35.9757,36.5857,36.9668,37.807,38.1886,38.8003,39.4123,40.0247,40.4078,41.2507,41.8643,42.2486,42.8629,43.4777,44.0928,44.4782,45.0942,45.7104,46.3273,46.714,47.3313,47.7182,48.3363,48.9546,49.8042,50.1924,50.8124,51.432,52.0521,52.6724,53.2931,54.1449,54.535,55.1565,55.7781,56.4,57.0222,57.6445,58.267,58.8899,59.5128,59.9042,60.5284,61.3836,62.0072,62.3979,63.2534,63.6454,64.5012,64.893,65.517,66.141,66.7649,67.3888,68.0127,68.6366,69.0277,69.6513,70.5076,71.1309,71.5214,72.1445,72.7663,73.1557,73.7782,74.4003,75.0221,75.41,76.2648,76.6519,77.2724,77.8924,78.5121,79.1307,79.7494,80.3677,80.9854,81.6025,82.2191,83.0689,83.6841,84.065,85.1462,85.7594,32.0364,85.5779,88.9875,91.6645,92.0447,92.423
-20.3544,-22.5457,-25.7591,-29.321,-32.4852,-70.204,-69.5908,-68.9777,-68.3646,-18.4555,-67.1383,-66.5252,-11.1565,-10.5343,-9.91246,-9.29252,-8.67349,-7.82315,-7.43832,-6.82208,-5.97434,-5.59221,-4.97847,-4.13304,-3.7533,-3.14177,-2.53093,-1.9208,-1.31116,-0.702225,-0.0937881,0.514145,0.88868,1.49562,1.86895,2.47499,3.08073,3.68676,4.29169,4.66303,5.26747,5.87151,6.47534,7.07897,7.91551,8.51875,9.12168,9.95731,10.5611,11.1636,11.7661,12.6008,13.435,14.0372,14.6395,15.2417,15.8439,16.6776,17.2799,17.8823,18.4848,19.0873,19.6901,20.2929,20.8958,21.7297,22.1022,22.9363,23.54,24.374,24.9781,25.3522,25.9567,26.7916,27.6265,28.002,28.8366,29.4425,29.8191,30.6553,31.0325,31.6397,32.2473,33.0847,33.6928,34.301,35.1391,35.5193,36.129,36.5096,37.12,37.7309,38.3419,39.183,39.5656,39.9483,40.7908,41.404,42.2469,42.6316,43.2459,43.6309,44.2461,44.6315,45.2474,45.8637,46.4806,46.8672,47.4846,47.8715,48.4896,49.1079,49.9575,50.5766,51.1966,51.8163,52.2054,52.8257,53.4463,54.0672,54.6883,55.3097,55.9314,56.5533,57.1755,57.7978,58.4203,59.2745,59.6661,60.2891,60.9135,61.5369,62.1604,62.783,63.4067,64.0305,64.6545,65.0463,65.9024,66.2943,66.9182,67.5421,68.166,68.7898,69.4136,70.0373,70.6608,71.2842,71.6747,72.2977,72.9196,73.309,73.9315,74.7868,75.1754,75.797,76.4181,77.0389,77.4257,78.0457,78.8991,79.5178,79.9027,80.5209,81.1387,81.7558,82.3723,83.2222,83.8374,84.4522,85.2995,85.9127,32.1897,85.7312,89.3719,91.8178,92.198,92.5762
-20.6684,-22.6302,-26.0935,-29.1677,-32.5878,-70.0507,-69.4376,-68.8244,-68.2113,-18.0614,-66.985,-66.3719,-11.0032,-10.381,-9.75917,-9.13924,-8.2879,-7.90217,-7.28503,-6.6688,-5.82106,-5.20652,-4.59279,-3.97976,-3.36752,-2.75608,-2.37765,-1.76751,-0.925377,-0.548943,0.059494,0.667431,1.27477,1.6489,2.25534,2.86137,3.46701,4.07304,4.67808,5.28261,5.65405,6.25809,6.86192,7.69836,8.30169,8.90473,9.50776,10.3429,10.9466,11.3169,12.1516,12.9859,13.5883,14.1905,14.7928,15.6264,16.2286,16.8309,17.6642,18.2665,18.869,19.2406,19.8433,20.4462,21.0491,21.8829,22.4862,23.0896,23.6932,24.2971,24.9011,25.5055,26.3402,26.9449,27.55,28.3851,28.9899,29.5958,29.9724,30.8085,31.1858,32.0226,32.4005,33.0085,33.8461,34.4543,35.2924,35.9017,36.2823,36.8923,37.5027,38.1136,38.7246,39.1068,39.7189,40.3313,40.944,41.5573,42.1708,42.7849,43.1695,44.014,44.3994,44.7848,45.4007,46.017,46.4035,47.0205,47.6379,48.2556,48.6428,49.4921,50.1108,50.7298,51.3499,51.9696,52.3587,52.979,53.5996,54.4515,54.8416,55.463,56.0847,56.7066,57.3287,57.9511,58.5736,59.1964,59.8194,60.4424,61.0667,61.6902,62.5441,62.9363,63.56,64.1838,64.8078,65.1996,66.0556,66.6797,67.0715,67.9276,68.3193,68.9431,69.5668,70.1906,70.8141,71.4375,72.0608,72.451,73.3058,73.6956,74.3179,74.7069,75.3287,75.9502,76.5714,77.1922,77.8127,78.4328,79.0524,79.6711,80.2898,80.6742,81.292,82.1429,82.7594,83.3755,83.9907,84.6054,85.4528,86.2991,32.3429,86.1196,89.7559,91.9711,92.3513,35.4086
-20.7493,-22.7152,-25.9402,-29.2645,-32.6909,-69.8974,-69.2843,-68.6711,-68.058,-17.9092,-66.8317,-12.1702,-10.6179,-10.2277,-9.14189,-8.98595,-8.13462,-7.74888,-7.13175,-6.51551,-5.66778,-5.05324,-4.43951,-3.82647,-3.21423,-2.6028,-2.22437,-1.38173,-0.772091,-0.163155,0.445278,0.820713,1.42805,2.03498,2.40862,3.01466,3.62029,4.22633,5.06396,5.6686,6.04023,6.64427,7.2481,8.08414,8.68748,9.29051,9.89345,10.4962,11.0999,11.7025,12.5369,13.1392,13.7416,14.3438,15.1775,15.7797,16.3819,16.9841,17.8175,18.4198,18.7913,19.6248,20.2274,20.5995,21.4331,22.0362,22.6395,23.2429,24.0768,24.4504,25.2847,25.8889,26.4935,27.0982,27.933,28.3086,29.1432,29.9784,30.1257,30.7322,31.3391,31.9463,32.5538,33.3913,33.7699,34.6075,35.4457,36.055,36.4355,37.0456,37.656,38.2668,38.8779,39.4895,39.8722,40.4846,41.3267,41.7106,42.5535,42.9381,43.5525,44.1673,44.5526,45.1682,45.784,46.1702,46.7872,47.1738,47.7912,48.4089,48.7961,49.6454,50.2641,50.8831,51.5032,52.1229,52.7429,53.1323,53.9839,54.3737,55.226,55.8474,56.2379,56.8599,57.482,58.1044,58.7269,59.581,59.9727,60.5957,61.22,61.8435,62.6974,63.0895,63.7133,64.3371,64.9611,65.585,66.2089,66.833,67.4569,68.0809,68.7048,69.3287,69.7201,70.3439,70.9674,71.5907,72.2141,72.8371,73.2262,73.6156,74.238,74.8602,75.482,76.1035,76.7247,77.3455,77.966,78.5861,79.2057,79.8243,80.4431,81.0613,81.4452,82.2962,82.9127,83.5288,84.144,84.7587,85.6061,86.4524,32.4962,86.5077,89.6785,92.1243,92.5046,35.5619
-20.8306,-23.0393,-26.0313,-29.6125,-33.0515,-69.7441,-69.131,-68.5179,-67.9047,-17.5153,-66.6785,-11.7839,-10.4646,-10.0744,-9.45261,-8.83267,-8.21364,-7.3633,-6.74617,-6.12993,-5.51449,-4.89996,-4.28622,-3.67319,-3.06095,-2.44952,-1.83858,-1.22845,-0.618809,-0.00987244,0.598564,1.2064,1.81383,2.18827,2.7947,3.40074,4.00628,4.61151,5.21725,5.82188,6.42612,7.03016,7.63389,8.46962,9.07286,9.6759,10.2788,10.8816,11.4852,12.0877,12.6902,13.5241,14.1263,14.7286,15.3308,15.933,16.7663,17.1374,17.9708,18.5731,19.1755,19.7781,20.3807,20.9834,21.5864,22.1895,22.7927,23.6265,24.2301,25.0638,25.438,26.0422,26.6468,27.2515,28.0863,28.4619,29.5258,30.1317,30.5086,31.1151,31.7219,32.3292,32.9366,33.5445,34.1527,34.7608,35.599,35.9792,36.8179,37.4281,37.8093,38.4201,39.0312,39.6428,40.2548,40.6379,41.2506,42.0931,42.7068,43.0914,43.7057,44.3206,44.9357,45.3215,45.9373,46.5536,47.1706,47.3271,47.9444,48.5622,49.1802,49.7986,50.4174,51.0364,51.6565,52.2762,52.8962,53.5166,54.1372,54.758,55.3793,56.0007,56.6224,57.2444,57.8665,58.4889,59.1115,59.7343,60.3572,60.9804,61.3733,62.2272,62.8507,63.4744,63.8666,64.7221,65.1143,65.7383,66.3622,66.9862,67.6102,68.2342,68.858,69.482,70.1058,70.7295,71.3531,71.744,72.3674,72.7576,73.1462,73.7689,74.3913,75.2466,75.8686,76.4901,77.1113,77.4988,78.1193,78.7393,79.5925,79.9776,80.5964,81.2146,81.8323,82.4495,83.066,83.9155,84.5308,85.1454,85.7593,86.6057,32.6495,86.8954,90.0625,92.5057,94.701,96.8784
-20.9122,-22.886,-26.1228,-29.7105,-33.1558,-69.5908,-68.9777,-68.3646,-67.7514,-67.1383,-66.5252,-11.6306,-10.3113,-9.68906,-9.29932,-8.67939,-7.82805,-7.21001,-6.59288,-5.97665,-5.36121,-4.74667,-4.13294,-3.51991,-2.90767,-2.29623,-1.6853,-1.07516,-0.465527,0.14341,0.751846,1.35968,1.96712,2.57396,3.18039,3.78642,4.39196,4.9972,5.60293,6.20746,6.8117,7.41574,8.01947,8.62291,9.22614,9.82918,10.4321,11.0349,11.6385,12.241,12.8435,13.6774,14.2796,14.8819,15.4841,16.0862,16.9196,17.5218,18.124,18.7264,19.3288,19.9313,20.534,21.1367,21.7397,22.3428,22.946,23.7798,24.3834,25.2171,25.5913,26.1955,26.8,27.6346,28.2396,28.8449,29.6791,30.285,30.6619,31.2684,31.8752,32.4825,33.0899,33.6978,34.306,34.9141,35.7522,36.3616,36.7421,37.5813,38.1918,38.8025,39.1844,39.7961,40.1787,40.7912,41.4039,42.2464,42.8601,43.4741,44.0884,44.4739,44.8592,45.7044,46.3204,46.7069,47.3238,47.7108,48.3281,48.7155,49.3335,49.9519,50.5707,51.1897,51.8097,52.4295,53.0495,53.6698,54.2905,54.9113,55.5325,56.154,56.7757,57.3977,58.0198,58.6422,59.2648,59.8876,60.5105,61.1337,61.5266,62.3804,63.004,63.6277,64.2514,64.8754,65.4993,65.8916,66.5155,67.1395,67.7635,68.3875,69.0113,69.6353,70.2591,70.8827,71.5064,71.8973,72.5206,73.1437,73.2995,73.9221,74.5446,75.3999,76.0219,76.6434,77.2646,77.8855,78.506,79.126,79.7458,80.3643,80.9831,81.3679,81.9856,82.6028,83.4528,84.0688,84.6841,85.2987,86.1458,86.9918,32.8028,87.0486,90.2158,92.8867,95.0798,97.0317
-20.9941,-23.2115,-26.4601,-29.8088,-33.2604,-69.4376,-68.8244,-68.2113,-67.5982,-66.985,-66.3719,-11.0133,-10.158,-9.76788,-8.91384,-8.5261,-7.67477,-7.05673,-6.4396,-5.82336,-5.20793,-4.59339,-3.97966,-3.36662,-2.75438,-2.14295,-1.53201,-0.921879,-0.312241,0.296696,1.13723,1.51296,2.1204,2.72724,3.33367,3.93971,4.54524,5.15048,5.75621,6.36075,6.96498,7.56902,8.17276,9.00809,9.61133,10.2144,10.8172,11.4198,12.0225,12.626,13.2283,13.8307,14.6641,15.0351,15.8685,16.4706,17.0729,17.6751,18.2773,18.8797,19.4821,20.0846,20.6873,21.29,21.8929,22.4961,23.0993,23.7027,24.5367,25.3704,25.9744,26.5786,26.9533,27.5581,28.3929,28.9982,29.8324,30.4383,30.8151,31.4217,32.0285,32.6357,33.2432,33.8511,34.4593,35.0674,35.9055,36.5149,37.1245,37.7346,38.1159,38.9558,39.3377,39.9494,40.5614,41.1738,41.7866,42.3997,43.0133,43.398,44.2417,44.6272,45.2423,45.8577,46.4737,46.8602,47.4771,48.0942,48.4814,49.0991,49.7173,50.1052,50.7239,51.343,52.1935,52.5828,53.2028,53.8231,54.4438,55.0646,55.9165,56.3073,56.929,57.5509,58.1731,58.7955,59.418,60.0409,60.6638,61.287,61.6799,62.5337,63.1573,63.781,64.4047,65.0287,65.4209,66.2765,66.6688,67.2928,67.9167,68.7726,69.1646,69.7886,70.4124,71.036,71.6597,72.2831,72.6739,73.297,73.9189,74.5415,74.9311,75.5532,76.1751,76.7967,77.4179,78.0387,78.6593,79.2793,80.1322,80.5176,81.1364,81.7547,82.3724,82.9895,83.6061,84.2221,84.8373,85.6852,86.2991,87.1451,32.9561,87.436,90.5994,93.04,95.2331,96.9616
-21.0765,-23.2981,-26.5527,-29.6556,-33.3654,-69.2843,-68.6711,-68.058,-67.4449,-66.8317,-66.2186,-10.8601,-10.0047,-9.38249,-8.76056,-8.14052,-7.52149,-6.67145,-6.28632,-5.43798,-5.05464,-4.44011,-3.82637,-3.21334,-2.6011,-1.75747,-1.37873,-0.768597,-0.158958,0.449978,1.05841,1.66625,2.50578,2.88052,3.48695,4.09299,4.69853,5.30376,6.14149,6.74603,7.35027,7.72231,8.55794,9.16137,9.76461,10.3676,10.9705,11.5731,12.1758,12.7793,13.6129,13.984,14.8174,15.1884,16.0218,16.6239,17.2261,17.8284,18.4306,19.0329,19.866,20.2379,20.8406,21.4433,22.0462,22.6494,23.4829,24.0863,24.69,25.5237,25.8978,26.5021,27.1066,27.7113,28.5462,29.1515,29.9856,30.5916,30.9684,31.575,32.1818,32.789,33.3965,34.0044,34.6125,35.2207,36.0588,36.6681,37.2778,37.8879,38.2691,39.1091,39.491,40.1027,40.7147,41.0977,41.7105,42.553,43.3957,43.5513,44.1656,44.7804,45.3956,46.011,46.6269,47.0135,47.6304,48.0173,48.6347,49.2524,49.6401,50.2585,50.8772,51.4963,52.1163,52.736,53.5867,53.9764,54.597,55.2179,56.0698,56.4606,57.3131,57.7042,58.3264,58.9488,59.5713,60.1942,60.8171,61.4402,62.0636,62.687,63.3105,63.9343,64.558,65.1819,65.8059,66.4298,67.0539,67.6779,68.3019,68.9259,69.3179,69.9418,70.5657,71.1893,71.8129,72.4364,73.0596,73.6827,74.0722,74.6948,75.3174,75.9395,76.3284,77.183,77.8042,78.192,79.0457,79.6658,80.2854,80.9041,81.2897,81.9079,82.5257,83.1428,83.7594,84.3754,85.2238,85.8385,86.4524,87.2983,33.1094,87.5893,90.7527,93.1933,94.9352,36.175
-21.1591,-23.3851,-26.6456,-30.0066,-33.4708,-69.131,-68.5179,-67.9047,-67.2916,-66.6785,-66.0653,-10.2432,-9.61974,-9.22921,-8.60727,-7.98724,-7.1363,-6.51817,-5.90093,-5.28469,-4.66926,-4.05472,-3.44099,-2.82795,-2.21572,-1.60418,-0.993347,-0.38311,0.226425,0.835461,1.44379,2.05173,2.65907,3.03381,3.87234,4.47837,5.08391,5.68914,6.29478,6.89932,7.50355,8.10749,8.71122,9.31466,9.9179,10.5209,11.1238,11.9579,12.329,13.1639,13.7662,14.3685,14.9707,15.5729,16.1751,16.7772,17.3794,18.2124,18.5839,19.4168,20.0193,20.3912,20.9938,21.5966,22.1995,23.033,23.6362,24.2396,24.8432,25.677,26.0511,26.6554,27.4897,28.0944,28.6995,29.3048,30.1389,30.9739,31.1217,31.7282,32.3351,32.9423,33.5497,34.1577,34.7658,35.6032,36.441,37.0502,37.4311,38.0412,38.6516,39.2624,39.6443,40.2559,40.868,41.4804,42.0931,42.7063,43.3199,43.9339,44.3189,44.9337,45.5489,46.1643,46.7802,47.1668,47.7837,48.1706,48.788,49.4057,50.0238,50.6422,51.261,51.8801,52.5001,53.1199,53.74,54.3603,54.7503,55.602,56.2231,56.8446,57.2356,57.8575,58.7105,59.333,59.9556,60.3474,60.9704,61.5935,62.2169,62.8403,63.4638,64.0876,64.7113,65.3352,65.9592,66.5831,67.2071,67.8312,68.4552,69.0791,69.7032,70.327,70.9509,71.5747,72.1982,72.5897,73.2129,73.836,74.2255,74.8481,75.4706,76.0928,76.7147,77.3362,77.9575,78.5784,79.1989,79.8191,80.6715,81.0574,81.6761,82.2944,82.9122,83.5293,84.1458,84.7618,85.6099,86.2245,86.8385,87.4516,33.2626,87.7426,91.136,92.8908,93.7273,36.3283
