2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.9153,49.873,46.0407,42.359,38.3319,0,0,0,0,49.5368,50.5012,0,54.7555,54.7646,54.7733,54.7801,54.786,54.7909,54.7949,54.798,54.8002,54.8016,54.8022,54.802,54.8011,54.7995,54.7972,54.7942,54.7907,54.7865,54.7818,54.5437,54.538,54.2987,54.292,54.0515,54.2775,54.2704,54.2622,54.0204,54.0117,54.0026,53.9933,54.217,54.2072,54.1973,54.1871,54.4096,54.4002,54.3896,54.6112,54.8324,54.8216,54.8107,54.7998,54.7889,54.778,54.9985,54.9877,54.977,55.1972,54.9557,54.7141,54.935,54.9248,55.1455,55.1356,55.1259,55.1164,55.1071,55.098,55.3194,55.0806,55.3024,55.2943,55.2865,55.2783,55.5007,55.2642,55.2576,55.4809,55.0155,55.2398,55.2346,55.2296,55.4541,55.45,55.2167,55.4427,55.4396,55.2075,55.4346,55.2031,55.2016,55.2005,55.1998,54.9697,55.1995,55.1999,54.9711,54.9723,54.9739,54.9759,54.7482,54.751,54.7541,54.7579,54.5314,54.5356,54.3094,54.3143,54.3195,54.556,54.331,54.3379,54.3444,54.3513,54.3585,54.366,54.6047,54.3817,54.39,54.3985,54.4073,54.4163,54.4255,54.4349,54.4446,54.4544,54.2326,54.2437,54.4858,54.4962,54.2738,54.5162,54.295,54.5377,54.3164,54.3272,54.3381,54.3489,54.3596,54.3704,54.3811,54.1591,54.1696,54.4127,54.4229,54.2003,54.2102,54.2189,53.9952,54.0045,54.0135,54.0222,53.7969,54.0386,53.8126,53.8199,53.8268,53.8333,53.8388,53.8444,53.8495,53.8541,53.8581,53.8615,54.0982,54.1003,53.868,54.3361,54.3362,0,52.9284,55.7249,57.7887,57.5558,57.3209
52.9153,50.1108,46.2843,42.1093,38.3319,0,0,0,0,49.2959,0,0,54.7555,54.7646,54.7733,54.7801,54.786,55.0232,54.7949,54.798,55.0326,54.8016,54.8022,55.0345,54.8011,54.7995,54.7972,54.7942,54.7907,54.7865,54.7818,54.7766,54.538,54.5318,54.292,54.2849,54.2775,54.2704,54.2622,54.0204,54.0117,54.0026,53.9933,53.9838,54.2072,54.1973,54.1871,54.4096,54.4002,54.3896,54.379,54.6005,54.8216,54.8107,54.7998,54.7889,54.778,54.9985,54.9877,54.977,54.9663,54.9557,54.9453,54.935,54.9248,55.1455,54.9049,55.1259,55.1164,55.3373,55.3283,55.0892,55.0806,55.3024,55.5241,55.2865,55.508,55.5007,55.2642,55.4872,55.2513,55.2454,55.2398,55.4641,55.4591,55.4541,55.6791,55.4462,55.4427,55.2102,55.2075,55.2052,55.2031,55.431,55.2005,54.9701,55.1994,55.1995,55.4293,55.2008,55.202,54.9739,54.9759,54.7482,54.751,54.7541,54.7579,54.5314,54.5356,54.3094,54.3143,54.3195,54.556,54.5619,54.5688,54.5754,54.3513,54.3585,54.366,54.3737,54.3817,54.39,54.3985,54.4073,54.4163,54.4255,54.4349,54.6759,54.4544,54.4643,54.4755,54.4858,54.4962,54.5056,54.5162,54.5269,54.5377,54.3164,54.5593,54.3381,54.3489,54.3596,54.3704,54.3811,54.3917,54.4023,54.4127,54.4229,54.2003,54.2102,54.2189,53.9952,54.0045,54.2467,54.0222,54.0306,54.0386,54.0463,53.8199,53.8268,54.0671,54.0726,53.8444,53.8495,53.8541,53.8581,53.8615,54.0982,54.1003,54.1019,54.3361,54.3362,0,52.9284,55.956,57.7887,57.5558,57.3209
52.448,49.873,45.7966,42.1093,38.076,0,0,0,0,49.5368,0,0,54.7555,54.7646,54.7733,54.7801,55.0183,54.7909,54.7949,54.798,55.0326,55.034,55.0346,55.0345,55.0336,55.0319,54.7972,54.7942,55.0232,54.7865,54.7818,54.7766,54.7708,54.5318,54.5251,54.518,54.5105,54.5034,54.4953,54.4867,54.245,54.2359,54.2266,54.4499,54.4401,54.43,54.4199,54.6419,54.6325,54.3896,54.6112,54.8324,54.8216,54.8107,54.7998,55.0203,55.0094,54.9985,55.2187,55.2079,55.1972,54.9557,54.9453,54.935,54.9248,55.1455,55.1356,55.1259,55.1164,55.1071,55.098,55.0892,55.3108,55.3024,55.2943,55.5163,55.508,55.5007,55.2642,55.4872,55.2513,55.475,55.2398,55.2346,55.4591,55.4541,55.6791,55.6753,55.4427,55.4396,55.4369,55.4346,55.4325,55.2016,55.2005,55.1998,55.1994,55.1995,55.1999,55.2008,54.9723,55.2037,54.9759,54.7482,54.751,54.7541,54.5275,54.5314,54.5356,54.5402,54.3143,54.5504,54.556,54.5619,54.5688,54.5754,54.3513,54.3585,54.366,54.6047,54.3817,54.39,54.3985,54.4073,54.4163,54.4255,54.4349,54.4446,54.4544,54.4643,54.4755,54.4858,54.7266,54.5056,54.5162,54.5269,54.5377,54.3164,54.5593,54.5702,54.3489,54.5919,54.3704,54.3811,54.3917,54.4023,54.4127,54.4229,54.4331,54.2102,54.4518,54.2285,54.2377,54.0135,54.0222,54.0306,54.0386,54.0463,54.0537,54.0606,54.0671,54.0726,54.0782,53.8495,53.8541,54.0919,54.0953,54.0982,54.1003,54.1019,54.3361,54.5693,0,53.1635,56.1867,57.7887,57.5558,0
52.2138,49.6348,45.7966,41.8592,37.8196,0,0,0,0,49.5357,0,54.0484,54.9876,54.7646,55.2373,54.7801,55.0183,54.7909,54.7949,54.798,55.0326,55.034,55.0346,55.0345,55.0336,55.0319,54.7972,55.0267,55.0232,55.019,55.0143,54.7766,54.7708,54.7646,54.5251,54.518,54.5105,54.5034,54.7279,54.7194,54.4779,54.4688,54.4595,54.6824,54.6726,54.6625,54.6523,54.6419,54.6325,54.6219,54.8432,54.8324,54.8216,54.8107,55.0313,55.0203,55.0094,54.9985,55.2187,55.2079,54.9663,55.1866,55.1761,54.935,55.1555,55.1455,55.1356,55.1259,55.3467,55.1071,55.3283,55.3194,55.3108,55.3024,55.5241,55.2865,55.508,55.7301,55.2642,55.2576,55.2513,55.2454,55.2398,55.4641,55.2296,55.4541,55.6791,55.6753,55.4427,55.4396,55.4369,55.4346,55.4325,55.431,55.2005,55.1998,55.4288,55.1995,55.4293,55.2008,55.202,55.2037,54.9759,54.9783,54.981,54.7541,54.7579,54.5314,54.5356,54.5402,54.3143,54.5504,54.556,54.5619,54.5688,54.5754,54.5823,54.3585,54.597,54.3737,54.6128,54.6211,54.3985,54.4073,54.4163,54.4255,54.4349,54.6759,54.4544,54.4643,54.4755,54.4858,54.7266,54.5056,54.5162,54.5269,54.5377,54.5485,54.5593,54.5702,54.581,54.5919,54.6026,54.6134,54.3917,54.4023,54.4127,54.4229,54.4331,54.443,54.2189,53.9952,54.0045,54.0135,54.0222,54.0306,54.0386,54.0463,54.0537,54.0606,54.0671,54.0726,54.0782,54.0833,53.8541,54.0919,54.0953,54.0982,54.1003,54.1019,54.3361,54.5693,0,53.3983,55.956,57.7887,57.5558,0
51.9792,49.1574,45.5522,41.3579,37.3058,0,0,0,0,49.7763,0,54.2814,54.9876,54.7646,54.7733,54.7801,54.786,55.0232,55.0272,55.0303,55.0326,55.034,55.0346,55.0345,55.0336,55.0319,55.0297,55.0267,55.0232,55.019,55.0143,55.009,55.0033,54.7646,54.7579,54.7508,54.7432,54.7353,54.7279,54.7194,54.7105,54.7014,54.692,54.9146,54.9047,54.8946,54.8844,54.874,54.8645,54.8539,54.8432,55.064,55.0531,55.0422,55.0313,55.0203,55.2405,54.9985,55.2187,55.2079,55.1972,55.1866,55.1761,55.1657,55.1555,55.1455,55.1356,55.3562,55.3467,55.5673,55.3283,55.3194,55.3108,55.3024,55.5241,55.2865,55.7373,55.7301,55.4938,55.4872,55.4809,55.475,55.4693,55.4641,55.4591,55.4541,55.6791,55.4462,55.6718,55.6688,55.4369,55.4346,55.4325,55.431,55.4299,55.1998,55.1994,55.4288,55.4293,55.2008,55.202,55.2037,55.2057,54.9783,54.981,54.9842,54.988,54.5314,54.5356,54.5402,54.5451,54.5504,54.556,54.5619,54.5688,54.5754,54.5823,54.5895,54.597,54.6047,54.6128,54.6211,54.6297,54.6385,54.6475,54.6568,54.6662,54.6759,54.6857,54.6957,54.4755,54.7162,54.7266,54.7372,54.5162,54.7586,54.5377,54.5485,54.5593,54.5702,54.581,54.5919,54.6026,54.6134,54.6241,54.6346,54.6451,54.4229,54.4331,54.2102,53.9857,53.9952,54.0045,54.2467,54.2555,54.2639,54.272,54.0463,54.0537,54.0606,54.3006,54.0726,54.0782,54.0833,54.0879,54.0919,54.0953,54.3317,54.3338,54.3353,54.3361,54.5693,0,53.6327,56.1867,58.0168,59.599,61.1632
51.7443,49.1574,45.3075,41.1066,37.0482,0,0,0,0,0,0,54.2814,54.9876,54.9967,54.7733,54.7801,55.0183,55.0232,55.0272,55.0303,55.0326,55.034,55.0346,55.0345,55.0336,55.0319,55.0297,55.0267,55.0232,55.019,55.0143,55.009,55.0033,54.997,54.9903,54.9832,54.9756,54.9677,54.9603,54.9517,54.9428,54.9337,54.9243,54.9146,54.9047,54.8946,54.8844,54.874,54.8645,54.8539,54.8432,55.064,55.0531,55.0422,55.0313,55.0203,55.2405,55.2296,55.2187,55.2079,55.1972,55.1866,55.1761,55.1657,55.1555,55.1455,55.1356,55.3562,55.3467,55.5673,55.3283,55.3194,55.3108,55.5322,55.5241,55.5163,55.7373,55.7301,55.4938,55.4872,55.4809,55.475,55.4693,55.4641,55.4591,55.4541,55.6791,55.6753,55.4427,55.6688,55.6661,55.6637,55.4325,55.431,55.2005,55.1998,55.1994,55.4288,55.4293,55.4302,55.4314,55.2037,54.9759,55.208,55.2108,54.9842,54.988,54.7618,54.766,54.5402,54.5451,54.5504,54.556,54.5619,54.5688,54.5754,54.5823,54.5895,54.597,54.6047,54.6128,54.6211,54.6297,54.6385,54.6475,54.6568,54.6662,54.6759,54.6857,54.6957,54.4755,54.7162,54.7266,54.7372,54.7478,54.7586,54.7694,54.5485,54.5593,54.5702,54.581,54.5919,54.6026,54.6134,54.6241,54.6346,54.6451,54.4229,54.4331,54.443,53.9857,53.9952,54.0045,54.2467,54.2555,54.2639,54.272,54.2797,54.2871,54.294,54.3006,54.306,54.3117,54.0833,54.0879,54.0919,54.3288,54.3317,54.3338,54.3353,54.5693,54.8021,0,53.6327,56.1867,58.2445,59.8245,61.1632
51.5091,48.6786,44.8169,40.855,36.7903,0,0,0,0,0,0,54.7454,54.9876,54.7646,55.0055,54.7801,55.0183,55.0232,55.0272,55.0303,55.0326,55.034,55.0346,55.0345,55.0336,55.0319,55.0297,55.0267,55.0232,55.019,55.2464,55.009,55.0033,54.997,54.9903,54.9832,54.9756,54.9677,54.9603,54.9517,54.9428,54.9337,54.9243,55.1465,55.1366,55.1265,55.1162,55.1057,55.0952,55.0856,55.0748,55.064,55.2843,55.0422,55.2624,55.2514,55.2405,55.2296,55.2187,55.2079,55.1972,55.1866,55.1761,55.1657,55.1555,55.1455,55.1356,55.1259,55.3467,55.5673,55.5581,55.5492,55.3108,55.3024,55.5241,55.5163,55.7373,55.7301,55.4938,55.4872,55.4809,55.475,55.4693,55.4641,55.4591,55.4541,55.6791,55.6753,55.6718,55.6688,55.4369,55.6637,55.4325,55.431,55.4299,55.4292,55.4288,55.4288,55.4293,55.2008,55.4314,55.2037,55.2057,55.208,55.2108,54.9842,54.988,54.9919,54.766,54.7706,54.7756,54.5504,54.556,54.5619,54.7993,54.5754,54.5823,54.5895,54.597,54.6047,54.8435,54.6211,54.6297,54.6385,54.6475,54.6568,54.6662,54.6759,54.6857,54.6957,54.4755,54.7162,54.7266,54.7372,54.7478,54.7586,54.5377,54.7802,54.5593,54.5702,54.581,54.8237,54.6026,54.6134,54.6241,54.6346,54.6451,54.6554,54.4331,54.443,54.4518,54.4613,54.2377,54.2467,54.2555,54.2639,54.272,54.2797,54.2871,54.294,54.5337,54.306,54.3117,54.3168,54.3214,54.3254,54.3288,54.3317,54.3338,54.5685,54.5693,54.8021,0,53.8668,56.4171,58.2445,59.8245,60.9398
51.2735,48.4387,44.571,40.855,36.532,0,0,0,0,0,0,54.7454,54.9876,54.9967,55.0055,55.0124,55.0183,55.2552,55.0272,55.2624,55.0326,55.034,55.0346,55.0345,55.0336,55.2641,55.0297,55.0267,55.0232,55.019,55.0143,55.009,55.2354,54.997,54.9903,54.9832,54.9756,54.9677,55.1923,55.1837,55.1748,54.9337,55.1562,55.1465,55.1366,55.1265,55.1162,55.1057,55.0952,55.0856,55.3061,55.064,55.2843,55.0422,55.2624,55.2514,55.2405,55.2296,55.2187,55.2079,55.4278,55.1866,55.1761,55.1657,55.1555,55.1455,55.3659,55.3562,55.3467,55.5673,55.3283,55.3194,55.3108,55.3024,55.5241,55.5163,55.7373,55.7301,55.4938,55.4872,55.4809,55.475,55.4693,55.4641,55.4591,55.4541,55.6791,55.6753,55.6718,55.6688,55.4369,55.6637,55.4325,55.431,55.4299,55.1998,55.1994,55.4288,55.6584,55.2008,55.202,55.2037,55.2057,55.208,55.2108,54.9842,54.988,54.7618,54.766,54.7706,54.5451,54.5504,54.556,54.5619,54.5688,54.5754,54.8129,54.5895,54.597,54.6047,54.8435,54.6211,54.8605,54.6385,54.6475,54.6568,54.6662,54.6759,54.6857,54.6957,54.7059,54.7162,54.7266,54.7372,54.7478,54.7586,54.7694,54.7802,54.7911,54.802,54.8129,54.8237,54.6026,54.6134,54.6241,54.6346,54.6451,54.6554,54.6655,54.6755,54.4518,54.4613,54.4707,54.4797,54.2555,54.4969,54.505,54.2797,54.5202,54.5272,54.5337,54.5392,54.3117,54.3168,54.3214,54.3254,54.3288,54.3317,54.567,54.5685,54.5693,54.8021,0,53.8668,56.4171,58.2445,59.3733,0
51.0376,48.1984,44.3248,40.3507,36.2733,0,0,0,0,0,0,55.209,55.2193,54.9967,55.0055,55.0124,55.2502,55.2552,55.2593,55.2624,55.2647,55.2661,55.2667,55.2666,55.2657,55.2641,55.2618,55.2589,55.2553,55.2512,55.2464,55.2412,55.2354,54.997,55.2224,55.2153,55.2077,55.1998,55.1923,55.1837,55.1748,55.1656,55.1562,55.1465,55.1366,55.1265,55.1162,55.3372,55.0952,55.3169,55.3061,55.2953,55.2843,55.2734,55.2624,55.2514,55.2405,55.4603,55.2187,55.4385,55.4278,55.1866,55.1761,55.1657,55.1555,55.3759,55.3659,55.3562,55.3467,55.5673,55.3283,55.3194,55.5406,55.5322,55.5241,55.5163,55.7373,55.9591,55.4938,55.4872,55.4809,55.475,55.4693,55.4641,55.4591,55.6833,55.908,55.9041,55.6718,55.6688,55.6661,55.6637,55.4325,55.431,55.4299,55.4292,55.4288,55.4288,55.4293,55.4302,55.202,55.2037,55.2057,55.208,55.2108,54.9842,54.988,54.7618,54.766,54.7706,54.7756,54.7808,54.7865,54.7924,54.7993,54.806,54.8129,54.8201,54.597,54.8355,54.8435,54.8519,54.6297,54.6385,54.8784,54.8877,54.8972,54.6759,54.6857,54.6957,54.7059,54.7162,54.7266,54.7372,54.7478,54.7586,54.7694,54.7802,54.7911,54.802,54.8129,54.8237,54.8346,54.8453,54.856,54.8667,54.8771,54.6554,54.6655,54.6755,54.4518,54.4613,54.4707,54.4797,54.4885,54.4969,54.505,54.5128,54.5202,54.5272,54.7665,54.5392,54.5448,54.55,54.5546,54.5586,54.562,54.5648,54.7998,54.8013,54.8021,54.8021,0,53.8668,56.6471,57.7887,58.0121,0
